ID,STATE,SOURCE,DESTINATION,BUS_NAME,BUS_TYPE,DEPARTING_TIME,ARRIVING_TIME,DURATION,STAR_RATING,PRICE,SEATS_AVAILABLE,BUS_CATEGORY,AC_TYPE,STAR_RANGE
4696,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1468","RAJDHANI (A.C. Semi Sleeper)",12:40,17:10,"06h 10m",3,374,37,Government,AC,3-4
4697,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 9945","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,19:10,"06h 10m",2.7,396,33,Government,AC,2-3
4698,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1547","RAJDHANI (A.C. Semi Sleeper)",13:20,19:10,"06h 10m",1.7,374,37,Government,AC,1-2
4699,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 18762",eGARUDA,13:30,19:55,"06h 10m",3.4,415,35,Government,AC,3-4
4700,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40331","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,18:30,"06h 10m",3.3,396,33,Government,AC,3-4
4701,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1600","RAJDHANI (A.C. Semi Sleeper)",14:00,19:40,"06h 10m",2.9,374,36,Government,AC,2-3
4702,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40362","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:20,20:30,"06h 10m",3.2,396,33,Government,AC,3-4
4703,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1432","RAJDHANI (A.C. Semi Sleeper)",14:30,19:15,"06h 10m",2.2,374,37,Government,AC,2-3
4704,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40562","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,21:00,"06h 10m",3.3,396,33,Government,AC,3-4
4705,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1402","RAJDHANI (A.C. Semi Sleeper)",15:00,19:30,"06h 10m",2,374,37,Government,AC,2-3
4706,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40110","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:10,21:20,"06h 10m",4.5,396,33,Government,AC,"4 above"
4707,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30162","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",15:20,21:00,"06h 10m",3.6,374,41,Government,AC,3-4
4708,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41331","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:20,00:55,"06h 10m",3.8,396,33,Government,AC,3-4
4709,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30362","RAJDHANI (A.C. Semi Sleeper)",15:30,22:00,"06h 10m",2.8,374,37,Government,AC,2-3
4710,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40310","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:40,"06h 10m",4.1,396,33,Government,AC,"4 above"
4711,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1426","RAJDHANI (A.C. Semi Sleeper)",15:40,20:10,"06h 10m",1.8,374,37,Government,AC,1-2
4712,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40531","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:50,20:50,"06h 10m",4.4,396,33,Government,AC,"4 above"
4713,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1102","RAJDHANI (A.C. Semi Sleeper)",16:00,21:40,"06h 10m",2.7,374,37,Government,AC,2-3
4714,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 12962",eGARUDA,16:00,22:10,"06h 10m",3.8,415,35,Government,AC,3-4
4715,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40762","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:10,22:20,"06h 10m",2.7,396,33,Government,AC,2-3
4716,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40510","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,22:40,"06h 10m",2.6,396,33,Government,AC,2-3
4717,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1344","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",16:40,22:35,"06h 10m",3.6,402,41,Government,AC,3-4
4718,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41310","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,02:30,"06h 10m",4.7,396,33,Government,AC,"4 above"
4719,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40130","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:50,21:40,"06h 10m",3.4,396,33,Government,AC,3-4
4720,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 12162",eGARUDA,17:00,23:10,"06h 10m",3.6,415,35,Government,AC,3-4
4721,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40731","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:10,21:50,"06h 10m",3.8,396,33,Government,AC,3-4
4722,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30562","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",17:20,23:00,"06h 10m",3.8,402,41,Government,AC,3-4
4723,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40710","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:40,"06h 10m",3.7,396,33,Government,AC,3-4
4724,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40962","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:50,22:40,"06h 10m",3.1,396,33,Government,AC,3-4
4725,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1412","RAJDHANI (A.C. Semi Sleeper)",18:00,23:40,"06h 10m",3.5,374,37,Government,AC,3-4
4726,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7663","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:05,23:35,"06h 10m",3.8,396,31,Government,AC,3-4
4727,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40931","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:10,23:00,"06h 10m",2.3,396,33,Government,AC,2-3
4728,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30762","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",18:20,22:50,"06h 10m",3.7,374,41,Government,AC,3-4
4729,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7772","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,00:45,"06h 10m",3.5,396,31,Government,AC,3-4
4730,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40910","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,00:35,"06h 10m",3.3,396,33,Government,AC,3-4
4731,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41162","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,01:00,"06h 10m",4.4,396,33,Government,AC,"4 above"
4732,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41131","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,00:40,"06h 10m",3.9,396,33,Government,AC,3-4
4733,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30110","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",19:20,01:00,"06h 10m",4.1,377,41,Government,AC,"4 above"
4734,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41110","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,01:40,"06h 10m",3.2,396,33,Government,AC,3-4
4735,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30962","RAJDHANI (A.C. Semi Sleeper)",19:30,02:00,"06h 10m",2.5,374,37,Government,AC,2-3
4736,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1448","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",19:40,01:20,"06h 10m",4.5,377,41,Government,AC,"4 above"
4737,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41362","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,02:00,"06h 10m",3.9,396,33,Government,AC,3-4
4738,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1637","GARUDA PLUS (VOLVO / BENZ A.C Multi Axle)",20:00,01:40,"06h 10m",3.4,374,41,Government,AC,3-4
4739,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7770","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,02:15,"06h 10m",5,396,29,Government,AC,"4 above"
4740,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41562","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,"06h 10m",3.7,396,33,Government,AC,3-4
4741,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 13762",eGARUDA,21:00,03:10,"06h 10m",4.3,415,35,Government,AC,"4 above"
4742,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30310","LAHARI A/C SLEEPER CUM SEATER",21:00,03:00,"06h 10m",4.4,376,35,Government,AC,"4 above"
4743,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41531","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,01:45,"06h 10m",3.8,396,33,Government,AC,3-4
4744,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1450","RAJADHANI AC (CONVERTED METRO LUXURY)",21:20,02:55,"06h 10m",2.6,374,36,Government,AC,2-3
4745,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41762","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:50,"06h 10m",3.4,396,33,Government,AC,3-4
4746,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1049","RAJDHANI (A.C. Semi Sleeper)",21:40,02:00,"06h 10m",3,374,37,Government,AC,3-4
4747,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7742","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:45,"06h 10m",4.3,396,31,Government,AC,"4 above"
4748,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1404","RAJDHANI (A.C. Semi Sleeper)",22:00,03:40,"06h 10m",3.6,374,37,Government,AC,3-4
4749,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 14562",eGARUDA,22:00,04:10,"06h 10m",3.7,415,35,Government,AC,3-4
4750,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 9883","Lahari Non A/C Sleeper Cum Seater",22:10,04:20,"06h 10m",4,396,46,Government,"NON AC","4 above"
4751,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7774","Lahari Non A/C Sleeper Cum Seater",22:10,03:30,"06h 10m",4.3,398,42,Government,"NON AC","4 above"
4752,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 30510","LAHARI A/C SLEEPER CUM SEATER",22:20,04:00,"06h 10m",4.4,376,35,Government,AC,"4 above"
4753,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 40377","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:20,"06h 10m",3.8,396,33,Government,AC,3-4
4754,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 8003","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:00,"06h 10m",2.4,440,31,Government,AC,2-3
4755,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1917","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:30,"06h 10m",4.2,396,30,Government,AC,"4 above"
4756,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 31162","RAJDHANI (A.C. Semi Sleeper)",22:30,05:00,"06h 10m",3,374,37,Government,AC,3-4
4757,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41962","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:00,"06h 10m",4.5,396,33,Government,AC,"4 above"
4758,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1824","RAJDHANI (A.C. Semi Sleeper)",23:00,03:35,"06h 10m",3.6,374,37,Government,AC,3-4
4759,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 14762",eGARUDA,23:00,05:10,"06h 10m",3.9,592,35,Government,AC,3-4
4760,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1594","RAJDHANI (A.C. Semi Sleeper)",23:10,03:45,"06h 10m",3.2,533,37,Government,AC,3-4
4761,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 9885","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,05:20,"06h 10m",3.9,396,33,Government,AC,3-4
4762,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1616","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,04:25,"06h 10m",4,396,33,Government,AC,"4 above"
4763,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 16362",eGARUDA,23:30,05:40,"06h 10m",3.8,415,35,Government,AC,3-4
4764,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 41731","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:20,"06h 10m",3.8,396,33,Government,AC,3-4
4765,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 1586","RAJDHANI (A.C. Semi Sleeper)",23:40,04:15,"06h 10m",3.1,374,37,Government,AC,3-4
4766,"Andra Pradesh",Vijayawada,Hyderabad,"TSRTC - 7762","SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:50,"06h 10m",3.8,396,31,Government,AC,3-4
4767,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2673","Super Luxury (Non AC Seater 2+2 Push Back)",00:15,05:10,"06h 10m",3.2,469,32,Government,"NON AC",3-4
4768,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 37800","INDRA(A.C. Seater)",00:15,05:40,"06h 10m",3.9,567,36,Government,AC,3-4
4769,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 24255","INDRA(A.C. Seater)",00:20,04:40,"06h 10m",1.5,528,36,Government,AC,1-2
4770,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2572","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",00:30,06:25,"06h 10m",5,720,40,Government,AC,"4 above"
4771,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2677","NIGHT RIDER (SEATER CUM SLEEPER)",00:40,06:15,"06h 10m",1.4,639,34,Government,AC,1-2
4772,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2777","INDRA(A.C. Seater)",00:45,06:55,"06h 10m",2.9,567,37,Government,AC,2-3
4773,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 4919","INDRA(A.C. Seater)",00:45,05:50,"06h 10m",1.1,567,35,Government,AC,1-2
4774,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2687","Super Luxury (Non AC Seater 2+2 Push Back)",01:15,06:00,"06h 10m",3.9,469,33,Government,"NON AC",3-4
4775,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2574","NIGHT RIDER (SEATER CUM SLEEPER)",01:15,05:00,"06h 10m",4.1,639,38,Government,AC,"4 above"
4776,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3499","Super Luxury (Non AC Seater 2+2 Push Back)",01:45,08:40,"06h 10m",3.1,469,34,Government,"NON AC",3-4
4777,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2675","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",02:15,08:03,"06h 10m",4.5,720,41,Government,AC,"4 above"
4778,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3365","Super Luxury (Non AC Seater 2+2 Push Back)",02:25,09:10,"06h 10m",3.9,469,33,Government,"NON AC",3-4
4779,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2548","NIGHT RIDER (SEATER CUM SLEEPER)",02:30,06:00,"06h 10m",4.4,536,41,Government,AC,"4 above"
4780,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3357","Super Luxury (Non AC Seater 2+2 Push Back)",03:25,08:55,"06h 10m",3.9,469,33,Government,"NON AC",3-4
4781,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3359","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",03:30,08:54,"06h 10m",4.4,720,43,Government,AC,"4 above"
4782,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35105","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",04:30,10:45,"06h 10m",4.1,720,44,Government,AC,"4 above"
4783,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9362","Super Luxury (Non AC Seater 2+2 Push Back)",04:45,11:40,"06h 10m",3.5,448,33,Government,"NON AC",3-4
4784,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3565","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",05:30,11:25,"06h 10m",4,720,48,Government,AC,"4 above"
4785,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3517","Super Luxury (Non AC Seater 2+2 Push Back)",05:30,12:10,"06h 10m",4,448,33,Government,"NON AC","4 above"
4786,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3567","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",06:30,12:30,"06h 10m",4.6,720,47,Government,AC,"4 above"
4787,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9364","Super Luxury (Non AC Seater 2+2 Push Back)",06:45,15:05,"06h 10m",4.1,469,33,Government,"NON AC","4 above"
4788,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3589","Super Luxury (Non AC Seater 2+2 Push Back)",07:15,15:40,"06h 10m",4.3,469,33,Government,"NON AC","4 above"
4789,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3581","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",07:45,13:35,"06h 10m",4.2,720,44,Government,AC,"4 above"
4790,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 1446","Super Luxury (Non AC Seater 2+2 Push Back)",08:00,14:40,"06h 10m",3.9,469,33,Government,"NON AC",3-4
4791,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3882","Super Luxury (Non AC Seater 2+2 Push Back)",08:30,15:35,"06h 10m",3.8,469,32,Government,"NON AC",3-4
4792,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3593","Super Luxury (Non AC Seater 2+2 Push Back)",08:45,17:10,"06h 10m",2.3,469,33,Government,"NON AC",2-3
4793,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35119","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",09:30,15:45,"06h 10m",4.3,720,44,Government,AC,"4 above"
4794,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 4044","Super Luxury (Non AC Seater 2+2 Push Back)",09:45,16:35,"06h 10m",3.8,469,33,Government,"NON AC",3-4
4795,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9310","Super Luxury (Non AC Seater 2+2 Push Back)",10:15,16:50,"06h 10m",2.9,448,33,Government,"NON AC",2-3
4796,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3543","Super Luxury (Non AC Seater 2+2 Push Back)",10:15,17:20,"06h 10m",3.9,469,33,Government,"NON AC",3-4
4797,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 23700","Super Luxury (Non AC Seater 2+2 Push Back)",10:15,15:50,"06h 10m",3.9,436,32,Government,"NON AC",3-4
4798,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3657","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",10:30,16:25,"06h 10m",3.9,720,45,Government,AC,3-4
4799,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3513","Super Luxury (Non AC Seater 2+2 Push Back)",10:40,19:45,"06h 10m",2.1,456,33,Government,"NON AC",2-3
4800,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9400","Super Luxury (Non AC Seater 2+2 Push Back)",10:45,17:30,"06h 10m",4.8,480,34,Government,"NON AC","4 above"
4801,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3858","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",11:30,16:30,"06h 10m",3.7,720,44,Government,AC,3-4
4802,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9356","Super Luxury (Non AC Seater 2+2 Push Back)",11:30,18:05,"06h 10m",3.9,469,34,Government,"NON AC",3-4
4803,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3601","Super Luxury (Non AC Seater 2+2 Push Back)",12:00,20:20,"06h 10m",2.5,469,33,Government,"NON AC",2-3
4804,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35269","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",12:15,18:25,"06h 10m",3.3,720,45,Government,AC,3-4
4805,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3515","Super Luxury (Non AC Seater 2+2 Push Back)",12:30,20:05,"06h 10m",2.4,469,33,Government,"NON AC",2-3
4806,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3823","Super Luxury (Non AC Seater 2+2 Push Back)",12:45,19:43,"06h 10m",3.9,469,34,Government,"NON AC",3-4
4807,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3562","Super Luxury (Non AC Seater 2+2 Push Back)",12:45,19:25,"06h 10m",2.7,448,33,Government,"NON AC",2-3
4808,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35117","INDRA(A.C. Seater)",13:00,19:09,"06h 10m",3.5,567,36,Government,AC,3-4
4809,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3549","Super Luxury (Non AC Seater 2+2 Push Back)",13:15,20:00,"06h 10m",4.5,448,33,Government,"NON AC","4 above"
4810,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3571","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",14:00,20:04,"06h 10m",4.1,720,48,Government,AC,"4 above"
4811,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3825","Super Luxury (Non AC Seater 2+2 Push Back)",14:00,20:40,"06h 10m",2.8,469,34,Government,"NON AC",2-3
4812,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 4052","Super Luxury (Non AC Seater 2+2 Push Back)",14:00,20:40,"06h 10m",4.8,448,33,Government,"NON AC","4 above"
4813,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3583","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",14:30,20:30,"06h 10m",3.8,720,43,Government,AC,3-4
4814,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3886","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",15:00,20:00,"06h 10m",4.1,720,46,Government,AC,"4 above"
4815,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3525","Super Luxury (Non AC Seater 2+2 Push Back)",15:00,23:00,"06h 10m",4.2,469,33,Government,"NON AC","4 above"
4816,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 99611","Super Luxury (Non AC Seater 2+2 Push Back)",15:20,19:50,"06h 10m",3.9,436,30,Government,"NON AC",3-4
4817,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35271","INDRA(A.C. Seater)",16:00,21:50,"06h 10m",3,567,35,Government,AC,3-4
4818,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3585","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",16:30,22:25,"06h 10m",4.4,720,44,Government,AC,"4 above"
4819,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 24251","INDRA(A.C. Seater)",17:00,21:55,"06h 10m",3.5,528,10,Government,AC,3-4
4820,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35133","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",17:00,22:50,"06h 10m",3.6,720,45,Government,AC,3-4
4821,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35135","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",17:45,23:37,"06h 10m",4.4,720,44,Government,AC,"4 above"
4822,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35085","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",18:30,00:30,"06h 10m",3.9,720,48,Government,AC,3-4
4823,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3613","Super Luxury (Non AC Seater 2+2 Push Back)",19:00,02:42,"06h 10m",3.1,469,33,Government,"NON AC",3-4
4824,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 23507","INDRA(A.C. Seater)",19:00,23:00,"06h 10m",2.5,528,27,Government,AC,2-3
4825,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9316","Super Luxury (Non AC Seater 2+2 Push Back)",20:20,04:10,"06h 10m",4,469,30,Government,"NON AC","4 above"
4826,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35189","DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle)",20:30,01:05,"06h 10m",4.2,720,42,Government,AC,"4 above"
4827,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 4046","Super Luxury (Non AC Seater 2+2 Push Back)",21:00,03:40,"06h 10m",4.2,469,31,Government,"NON AC","4 above"
4828,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9651","Super Luxury (Non AC Seater 2+2 Push Back)",21:00,04:41,"06h 10m",3.4,469,31,Government,"NON AC",3-4
4829,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9932","STAR LINER(NON-AC SLEEPER 2+1)",21:30,03:45,"06h 10m",2.5,607,27,Government,AC,2-3
4830,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 9654","Super Luxury (Non AC Seater 2+2 Push Back)",21:40,05:20,"06h 10m",4.3,469,31,Government,"NON AC","4 above"
4831,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 40568","Super Luxury (Non AC Seater 2+2 Push Back)",21:42,06:00,"06h 10m",4.5,456,31,Government,"NON AC","4 above"
4832,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3916","Super Luxury (Non AC Seater 2+2 Push Back)",21:45,02:50,"06h 10m",4.1,469,31,Government,"NON AC","4 above"
4833,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 35179","VENNELA (A.C. SLEEPER)",21:45,02:20,"06h 10m",4.4,839,18,Government,AC,"4 above"
4834,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 3860","INDRA(A.C. Seater)",21:45,03:59,"06h 10m",4,567,36,Government,AC,"4 above"
4835,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 39658","Super Luxury (Non AC Seater 2+2 Push Back)",21:55,05:00,"06h 10m",4.4,456,31,Government,"NON AC","4 above"
4836,"Andra Pradesh",Vijayawada,Hyderabad,"APSRTC - 2560","INDRA(A.C. Seater)",22:00,02:00,"06h 10m",3.9,528,31,Government,AC,3-4
